true,predict
0.9307631530125139,1.0
0.8995019314913929,1.0
0.7001187626502953,0.0
0.7752277419062537,1.0
0.9553457693119544,1.0
0.8846555816796707,0.0
0.9355834773556733,1.0
0.9778605537963563,1.0
0.9917637828525068,1.0
0.9769510460379313,1.0
0.9429960373649942,1.0
0.9601304577251843,1.0
0.9420364746211954,1.0
0.9717824820763988,1.0
0.9788545403181632,1.0
0.631891446752673,0.0
0.9303147240734407,1.0
0.9865192484918055,1.0
0.9670147756215222,1.0
0.8670449859631946,1.0
0.7930316850615212,1.0
0.9155229768353439,0.0
0.886748976539571,1.0
0.8667751486144675,1.0
0.9858555474569777,1.0
0.8129601119663572,1.0
0.9395320813016359,1.0
0.9724902049629345,1.0
0.9105820617226099,1.0
0.8231937114014364,1.0
0.8130849861619067,1.0
0.8334336229758417,0.0
0.7927692880665936,1.0
0.9715769846339264,1.0
0.8252023871018733,1.0
0.9101632244784569,1.0
0.8252422289096314,1.0
0.9318290524207112,1.0
0.8968790600539841,0.0
0.7731575437023531,1.0
0.9724910037799984,1.0
0.9490490338624479,1.0
0.9641355800837004,1.0
0.8844139700657393,1.0
0.9793228969032759,1.0
0.9024831202662605,1.0
0.8176547826906944,1.0
0.9293564619532425,1.0
0.5669321558851003,0.0
0.8360006563375164,1.0
0.9659001814395086,1.0
0.8245388905003805,1.0
0.8815381554631935,1.0
0.753639213938973,0.0
0.8334336229758417,1.0
0.7781849455359062,1.0
0.964349212520915,1.0
0.8176547826906944,1.0
0.8334336229758417,1.0
0.8720906938868733,1.0
0.937431148860725,1.0
0.8427122813825505,1.0
0.9883177738217507,1.0
0.9684627629123067,1.0
0.6245245224323698,0.0
0.8340503200875441,1.0
0.9658781039331662,1.0
0.7876733124468841,0.0
0.9143765132185164,1.0
0.7529521313513557,0.0
0.9783111607802643,1.0
0.9285227765779189,1.0
0.9510233778455155,1.0
0.8532698817912184,1.0
0.8660004905378509,0.0
0.802362936165028,1.0
0.7232528317011894,1.0
0.8259520729364844,1.0
0.946936763925383,1.0
0.943227817961505,1.0
0.5862862245388738,1.0
0.9465304586536017,1.0
0.9459885372521101,1.0
0.9667525280119308,1.0
0.7057915950410251,1.0
0.5536076714743107,1.0
0.6976678349033374,1.0
0.8334336229758417,0.0
0.762554874139472,1.0
0.9869943207857783,1.0
0.9764026287049783,0.0
0.8247448358301391,1.0
0.8371273640850349,1.0
0.7196534863451035,1.0
0.9294327658856903,1.0
0.7222103972010702,0.0
0.9083809018344722,0.0
0.7639094564761741,1.0
0.8811040484603802,1.0
0.9161706671326285,1.0
0.9867973474291181,1.0
0.9080838846035078,1.0
0.8324514343888061,0.0
0.9393081341806817,1.0
0.9092338388263956,1.0
0.9282144577707575,1.0
0.8061619981798335,1.0
0.7755897274671769,1.0
0.5550689663780152,1.0
0.8939581423352378,1.0
0.9242283186488203,1.0
0.9664714172161374,1.0
0.9577896978181455,1.0
0.8422616551029954,1.0
0.959822695458505,1.0
0.8646421830771155,1.0
0.7605811517613836,1.0
0.8569195342786539,1.0
0.9711256593845041,1.0
0.8422616551029954,1.0
0.7460243349718237,1.0
0.7949695225760259,1.0
0.8176547826906944,1.0
0.9953490449981016,1.0
0.9800253666228842,1.0
0.8218388021245364,0.0
0.9446917174057698,1.0
0.7223478783252467,1.0
0.9573476338882239,1.0
0.945513869578842,1.0
0.9447560973195532,0.0
0.8920467918356032,1.0
0.9425987545431566,1.0
0.9766500597240401,1.0
0.8176547826906944,0.0
0.49687245248331807,0.0
0.8164570277410266,1.0
0.7305130591107251,1.0
0.9746606510006717,1.0
0.8334336229758417,0.0
0.8247448358301391,1.0
0.9504943944007336,1.0
0.9810477222695863,1.0
0.7209281077629535,0.0
0.9622057595419199,1.0
0.8446820719925164,1.0
0.8640752489383235,1.0
0.9774945860331499,1.0
0.8299400374620185,1.0
0.8493227582923096,1.0
0.9291937424375284,1.0
0.9872237677458202,1.0
0.8363096170545743,1.0
0.9689975068167077,1.0
0.9369389047681332,1.0
0.9352692544203574,1.0
0.9724702417301333,1.0
0.9232439286010246,1.0
0.9631873928487692,1.0
0.697826148164905,1.0
0.5778716893949775,1.0
0.9798992113223101,1.0
0.4822221004690885,1.0
0.5833004388051968,0.0
0.9131601135015571,1.0
0.7969014056204303,0.0
0.9879556149779513,1.0
0.8360245849866564,1.0
0.9372866121454594,1.0
0.8324514343888061,0.0
0.8448142057867262,1.0
0.7780730714271022,1.0
0.9607697363652207,1.0
0.9178541669230679,1.0
0.9854720223386779,1.0
0.8201759630310483,1.0
0.8378192762717265,1.0
0.7542746606504491,0.0
0.8176547826906944,1.0
0.8590275024542163,1.0
0.8987321457144488,1.0
0.8061906031161463,0.0
0.9110126565710511,1.0
0.7433438824296976,1.0
0.853952962610386,1.0
0.7690425136005402,1.0
0.9823701236572507,1.0
0.8811799413536394,1.0
0.9860759751170266,1.0
0.9019656050035393,1.0
0.9395438533868524,1.0
0.9577441262732709,1.0
0.7795864721486276,1.0
0.5652657400320954,1.0
0.9198020147795636,1.0
0.8040614224602461,0.0
0.9759218085607342,1.0
0.8198804657505793,1.0
0.9885403604529713,1.0
0.9396189257903089,1.0
0.979985780039494,1.0
0.9362589117773311,1.0
0.6898117197290345,0.0
0.9845355878800869,1.0
0.9052005700198916,0.0
0.799468094391502,1.0
0.6477576073811506,0.0
0.9355647867097553,1.0
0.8821211495695771,1.0
0.8551931686174322,1.0
0.9028726778269742,1.0
0.6737662551426499,0.0
0.9760318394602941,1.0
0.8244648548419873,1.0
0.8965694785607956,1.0
0.2573745786385648,0.0
0.8528146953819551,1.0
0.9457706790551533,1.0
0.7032402944839852,0.0
0.904608743482792,1.0
0.9282348095665954,1.0
0.8204591769264729,0.0
0.9581536831768974,1.0
0.727019907117358,0.0
0.9733253450583959,1.0
0.8535514939393607,1.0
0.9711342434584956,1.0
0.7122847227964084,1.0
0.8054584438098015,0.0
0.9884939235769373,1.0
0.8783655616837135,1.0
0.9141242260051334,1.0
0.9786155888297746,1.0
0.9159991568540742,1.0
0.9912860009170071,1.0
0.8263419832585762,1.0
0.8571913575359328,1.0
0.9368308005163078,1.0
0.9363440700831241,1.0
0.926795900919852,1.0
0.9753082011066497,1.0
0.8789304377301425,1.0
0.9280498014200645,1.0
0.8422616551029954,1.0
0.981188222992145,1.0
0.9398178582230425,1.0
0.8694382956624349,1.0
0.8988802106602105,1.0
0.8247448358301391,1.0
0.7857285285607242,1.0
0.7340463082710063,0.0
0.9090789865066751,1.0
0.9661449165410168,1.0
0.927980526734545,1.0
0.9407722095279173,1.0
0.8709876323161331,1.0
0.9430441814324598,1.0
0.7919932723395048,0.0
0.7935079934095872,1.0
0.9852778039050661,1.0
0.8261683597896372,1.0
0.9779062335098637,1.0
0.9812725237989698,1.0
0.6341523743613464,0.0
0.8450399012982763,1.0
0.7243343270784864,1.0
0.8924605844512301,1.0
0.7490822198150527,1.0
0.8939670196328579,1.0
0.8308317872532063,0.0
0.9923568523687663,1.0
0.8591322900650565,1.0
0.9425105191534351,1.0
0.8466336221968483,1.0
0.9020611253275717,1.0
0.9765228967608266,1.0
0.8832753494689963,1.0
0.8218745405519962,1.0
0.9683541391467941,1.0
0.9779424928314905,1.0
0.886315643981318,1.0
0.6907597086129467,0.0
0.889536796107032,1.0
0.49402816547782386,1.0
0.9525829273866837,1.0
0.8195280057185534,0.0
0.9720434549164679,1.0
0.9609442508871876,1.0
0.89356576641354,0.0
0.9659685855008567,1.0
0.7468696130236415,1.0
0.977906077735033,1.0
0.8334336229758417,1.0
0.8247448358301391,1.0
0.711466005628102,1.0
0.7772749291932685,0.0
0.890523945838366,1.0
0.782985351133332,0.0
0.5940526831886509,0.0
0.908941334142276,1.0
0.7399643663616328,1.0
0.702100732081583,0.0
0.8672679892418216,1.0
0.9708736353529027,1.0
0.9776858420484205,1.0
0.9750194912201744,1.0
0.9772787890337873,1.0
0.8373717032127664,1.0
0.6732980497249952,0.0
0.9212498552615704,1.0
0.9887522679951574,1.0
0.8247448358301391,1.0
0.614878856773557,1.0
0.9024866313123008,1.0
0.8176547826906944,1.0
0.6911441886759404,1.0
0.8567121739449568,1.0
0.966004016392201,1.0
0.5314787855731244,0.0
0.9586043774215471,1.0
0.8764942361558576,1.0
0.6400913997239477,0.0
0.9783626654515776,0.0
0.852569838898136,1.0
0.5780305344075203,1.0
0.9235782550472397,1.0
0.8379127142889495,0.0
0.9270217844219804,1.0
0.6488421697241328,0.0
0.9782011576714132,1.0
0.9366222246732796,1.0
0.8863105191977925,1.0
0.9588247493315795,1.0
0.9663341205108134,1.0
0.993862033170579,1.0
0.8971862091857236,1.0
0.9542667957833603,1.0
0.5991989690924069,1.0
0.9286079635419258,1.0
0.9254107160343773,1.0
0.9744984568451486,1.0
0.8370550410898548,1.0
0.9772423324709902,1.0
0.9731231137101768,1.0
0.9092820072503648,1.0
0.9747620884086247,1.0
0.9267681084331496,1.0
0.8546896923634266,1.0
0.7801408827570073,1.0
0.833765865719219,1.0
0.9133877907778585,1.0
0.9031737095998408,1.0
0.8126620239758993,1.0
0.7319099202856117,1.0
0.9350827290108094,1.0
0.944269118583747,0.0
0.9455555505513233,1.0
0.870223372386896,1.0
0.7606573970275469,1.0
0.9632300476177976,1.0
0.7839585258349647,1.0
0.906426854717331,0.0
0.8871510260935593,1.0
0.9320871393479946,0.0
0.8176547826906944,1.0
0.9654934088853475,1.0
0.8334336229758417,1.0
0.8176547826906944,1.0
0.9610699307259389,1.0
0.6417917019411109,0.0
0.8637899781000644,1.0
0.8065078226836817,1.0
0.827481562097279,1.0
0.9487877587684744,1.0
0.9272408761121387,1.0
0.8334336229758417,1.0
0.9305433808345377,1.0
0.7978349492733284,1.0
0.9488869858527792,1.0
0.9598462257482876,1.0
0.9339833359433978,1.0
0.865766873027967,1.0
0.7870213562371079,1.0
0.9580398800534302,1.0
0.9555156175906047,1.0
0.838223875512512,1.0
0.848978421811545,1.0
0.6166176969250667,1.0
0.8561818149437203,1.0
0.8176547826906944,1.0
0.9475236703230963,1.0
0.900957679124149,1.0
0.9775074992227598,1.0
0.8918562364393747,1.0
0.8113372071701492,1.0
0.8529733251064482,1.0
0.887860522743373,1.0
0.7839839625806563,1.0
0.8194614149219461,1.0
0.9701690885569545,1.0
0.8248303023568443,1.0
0.8935859899651004,1.0
0.8633383888212901,1.0
0.6861493827487205,0.0
0.899390901831339,1.0
0.780447753592882,1.0
0.9119400454130416,1.0
0.8940295807096378,0.0
0.9413941763332603,1.0
0.7771860814024631,0.0
0.603634110697362,1.0
0.9685841337304695,1.0
0.8222520626854306,1.0
0.877896551455951,1.0
0.9271590504046704,1.0
0.7857393146949975,1.0
0.4863735278654659,0.0
0.9709533327219919,1.0
0.9223095817325331,1.0
0.9815617777768688,1.0
0.8786438232981016,1.0
0.9007982539004381,1.0
0.8247448358301391,1.0
0.7376106812702732,0.0
0.9592251452446542,1.0
0.9577677998091781,1.0
0.9238054564950922,1.0
0.9803377731604513,1.0
0.8247448358301391,1.0
0.9716579671817018,1.0
0.8334336229758417,1.0
0.9957820763505835,1.0
0.7320946770607166,0.0
0.8176547826906944,0.0
0.9483300327979116,1.0
0.9802884465782423,1.0
0.27164637106584666,0.0
0.9288258188536805,1.0
0.45703913404182095,1.0
0.9160256460881169,1.0
0.8847577308145436,1.0
0.8247448358301391,0.0
0.9774717003714622,1.0
0.9020595097321222,0.0
0.8362929489436234,1.0
0.8247448358301391,1.0
0.8044144713441046,1.0
0.9236941354617529,1.0
0.9163686533847195,1.0
0.975197516064423,1.0
0.8100790323543122,1.0
0.8128825860309831,0.0
0.8807180644048161,0.0
0.9045178474723095,1.0
0.47400220669005766,0.0
0.7737249126797002,0.0
0.9112139181021871,1.0
0.8334336229758417,1.0
0.9781426194044727,1.0
0.9187619616783465,1.0
0.9483123540460776,1.0
0.9691315096494997,1.0
0.7564992811535678,1.0
0.9857356575200377,1.0
0.9895996127274236,1.0
0.9578518811024197,1.0
0.6566667927073282,1.0
0.9182778776833256,1.0
0.9183761847919847,1.0
0.7341582547965864,1.0
0.9948134300201564,1.0
0.9135938617486641,1.0
0.9762032606413793,1.0
0.9459032479141967,1.0
0.9910994998976385,1.0
0.9194886160329436,1.0
0.9617341527712338,1.0
0.9320802284469579,1.0
0.9808345106302265,1.0
0.9880335759272296,1.0
0.6790596630960862,1.0
0.9742418625011652,1.0
0.5923841572543085,1.0
0.9344852570248605,1.0
0.8936686149134375,1.0
0.9718406623462679,1.0
0.9474114624359358,1.0
0.8644262065910142,0.0
0.9256875909958594,1.0
0.9691960001776511,1.0
0.9710335585898944,1.0
0.8247448358301391,1.0
0.8599603123547381,1.0
0.8176547826906944,1.0
0.862391468820488,0.0
0.7216369261989201,1.0
0.9186655112665987,1.0
0.2851684323019928,1.0
0.9916706648720381,1.0
0.9759585016730267,1.0
0.8166151907113554,1.0
0.9390889708442538,1.0
0.9814962055383627,1.0
0.970514115922206,1.0
0.9352496073037263,1.0
0.9799342982089042,1.0
0.6704447594587862,0.0
0.8914632612526391,1.0
0.8807135879473801,1.0
0.9294862200445577,1.0
0.9085149703212853,1.0
0.9144939050999498,1.0
0.9485717645150713,1.0
0.8413134379781432,1.0
0.792263156753065,1.0
0.6726261240846191,1.0
0.6697351520642658,0.0
0.9259824945954215,1.0
0.9634647500561146,1.0
0.9822413548123983,1.0
0.9616492555190477,1.0
0.866761011400901,0.0
0.9139634670653165,1.0
0.8247448358301391,1.0
0.7130467686699486,0.0
0.740165330277981,1.0
0.5815910277423777,0.0
0.9398627217354484,1.0
0.8334336229758417,1.0
0.9793339823806191,1.0
0.6641584746735496,1.0
0.9229627248526361,1.0
0.8422616551029954,1.0
0.9620364877600968,1.0
0.819461228395141,1.0
0.7988048925633477,1.0
0.8461812956198964,1.0
0.9085692157499582,1.0
0.9707789065176163,1.0
0.756465607076816,0.0
0.8176547826906944,1.0
0.8498572060662082,1.0
0.9734464776440702,1.0
0.9689133225882598,1.0
0.9597461825753324,1.0
0.9918827617932384,1.0
0.8569882916145076,1.0
0.7677405233451071,1.0
0.8334336229758417,0.0
0.9692421548971005,1.0
0.4807983554439053,0.0
0.8435630907740415,0.0
0.8688780395388674,1.0
0.8718977682836806,1.0
0.9706868942635342,1.0
0.9013171156791094,0.0
0.9779836420743913,1.0
0.965224955386822,1.0
0.989564822820198,1.0
0.9699159694591772,1.0
0.8463263166214885,0.0
0.8340848331551659,1.0
0.8698421474162075,1.0
0.8247448358301391,1.0
0.9175254058607012,1.0
0.9882413435362992,1.0
0.913464785770621,1.0
0.9674164823887076,1.0
0.8475992870100111,1.0
0.9833320501209334,1.0
0.9678852537412063,1.0
0.7834931097777336,1.0
0.8000175210643836,0.0
0.8137406007862975,1.0
0.9019302331131704,1.0
0.8334336229758417,1.0
0.866238181124187,1.0
0.9144140165277767,0.0
0.5421162764671547,0.0
0.892699844943817,1.0
0.9696113542881114,1.0
0.9515598142615292,1.0
0.9382956743302718,1.0
0.9294193841599087,1.0
0.893235374791144,1.0
0.9123437465755241,0.0
0.9400675450127101,1.0
0.8334336229758417,1.0
0.9121706354646789,1.0
0.8703031027814628,1.0
0.8247448358301391,1.0
0.7938810242223998,1.0
0.8334336229758417,1.0
0.937642853183576,1.0
0.9306183562577457,1.0
0.9002113130427727,1.0
0.975901953429316,1.0
0.6625584920453134,0.0
0.9749531722784361,1.0
0.7867866782631721,1.0
0.9079240721341876,1.0
0.8247448358301391,0.0
0.9672047689209426,1.0
0.7971373197071927,1.0
0.9051229037562917,1.0
0.9356773178102507,1.0
0.8769799003347378,1.0
0.7918087574025692,0.0
0.8611609080616237,0.0
0.935439174092755,1.0
0.8247448358301391,1.0
0.9285010696828764,1.0
0.8538846604065246,0.0
0.9772582223678958,1.0
0.9801453404174348,1.0
0.9420184954244358,1.0
0.8933604445836129,1.0
0.9342636221673476,1.0
0.939203865248407,1.0
0.6859937136239818,0.0
0.8313654424216965,1.0
0.8324514343888061,1.0
0.8334336229758417,1.0
0.8560013053361788,1.0
0.8891106445628665,1.0
0.9067441756381412,1.0
0.9143459730877771,1.0
0.8126468531297113,0.0
0.946495905896458,1.0
0.5682863381733488,1.0
0.8334336229758417,0.0
0.9906528939650037,1.0
0.8506899359016413,1.0
0.6239462825782329,0.0
0.9333454927543978,1.0
0.989691760534567,1.0
0.9697871497919229,1.0
0.8864310549359057,1.0
0.9796213782233472,1.0
0.8324514343888061,1.0
0.7637964988845951,1.0
0.8187748190147579,1.0
0.8985593576731717,1.0
0.8746439873183267,1.0
0.8648696966387991,0.0
0.752073225845351,1.0
0.959257149385901,1.0
0.8334336229758417,1.0
0.9099914170066934,0.0
0.821890671281269,1.0
0.9267585197287074,1.0
0.6920618676038288,1.0
0.9360687524114815,1.0
0.9260975905574883,0.0
0.8229074457855243,1.0
0.890098961260832,1.0
0.9478294813133543,1.0
0.9012379139377455,1.0
0.9790439686191738,1.0
0.9708052304662415,1.0
0.9243740788270732,1.0
0.9096680620612027,1.0
0.9699213761110439,1.0
0.9857371173589372,1.0
0.9788627990170582,1.0
0.9806694286407793,1.0
0.8247448358301391,1.0
0.9531375178775527,1.0
0.8247448358301391,1.0
0.6596668308134808,1.0
0.9315808016442848,1.0
0.9138400449305436,1.0
0.5804327535270727,0.0
0.821825660807107,0.0
0.921025597825229,1.0
0.9793174255701959,1.0
0.9413263104299193,1.0
0.8334336229758417,1.0
0.6789931512851388,1.0
0.942564710630254,1.0
0.9248757306745766,1.0
0.9158254344322552,1.0
0.919095779000867,1.0
0.9468570115364984,1.0
0.821825660807107,1.0
0.9598758812148755,1.0
0.9847673302788306,1.0
0.5833061984690648,1.0
0.9510735631217896,1.0
0.6878511754980623,1.0
0.9473012164707578,1.0
0.9818217710696657,1.0
0.937273579246107,1.0
0.9578775307093879,0.0
0.9439095947829123,1.0
0.9498603678898185,1.0
0.6999225262907302,0.0
0.8981157030324548,1.0
0.9888142394661908,1.0
0.7945580612476641,0.0
0.8247448358301391,1.0
0.9234015277847024,1.0
0.9431029357273802,1.0
0.7584109852122749,0.0
0.9412050191756643,1.0
0.6480251114358523,0.0
0.9710786352001748,1.0
0.9696781655962491,1.0
0.9270721446928991,1.0
0.919858329603106,1.0
0.986990494813345,1.0
0.9500039228385139,0.0
0.9767567233379963,1.0
0.8334336229758417,1.0
0.9431628894156439,1.0
0.9837692080581444,1.0
0.9146929248466878,1.0
0.9916594210082278,1.0
0.7748483071304726,1.0
0.7045435771453307,0.0
0.8962096441284595,1.0
0.6260232006270449,0.0
0.5727432923644111,1.0
0.9715826983853846,1.0
0.9498702621213794,1.0
0.957672426997265,1.0
0.9808283651661333,1.0
0.8176547826906944,1.0
0.9284741145314971,1.0
0.8247448358301391,1.0
0.955413367571119,1.0
0.963918614883493,0.0
0.840839556700793,1.0
0.9407035100945258,1.0
0.9835092258909008,1.0
0.7074530405779489,1.0
0.8122741783060083,0.0
0.7678826397683943,1.0
0.9514379661592094,1.0
0.8964593174936211,1.0
0.8360006563375164,1.0
0.9720968867067589,1.0
0.7918035223733945,1.0
0.7649138132309882,1.0
0.9421201087614426,1.0
0.9720921165545059,1.0
0.9650246945890495,1.0
0.886398420974509,1.0
0.9768182977212375,1.0
0.7252050340755543,0.0
0.9872437019957118,1.0
0.8734340330369306,1.0
0.7188390246608289,1.0
0.9417304636964314,1.0
0.968054446940384,0.0
0.821825660807107,0.0
0.8596883328129689,1.0
0.7004266062942938,1.0
0.9259705759261129,1.0
0.9757352774045349,1.0
0.9130386698603832,1.0
0.8513497563247521,1.0
0.9347836709937721,1.0
0.915230701763217,1.0
0.9752363357917181,1.0
0.8334336229758417,1.0
0.9421472232549944,1.0
0.8334336229758417,0.0
0.8458232656206232,1.0
0.985248364788508,1.0
0.9745024566388018,1.0
0.3936313069839312,1.0
0.9628392822945171,1.0
0.8326599462383464,0.0
0.9441440626694377,1.0
0.9156081276073631,1.0
0.8334336229758417,0.0
0.8505909457371402,0.0
0.9225093389509078,1.0
0.9576291006558263,1.0
0.8334336229758417,1.0
0.7056873960128689,1.0
0.9478976106818588,1.0
0.9760670865266355,1.0
0.820720025318377,1.0
0.9421596282977955,1.0
0.9629895794835512,1.0
0.8122741783060083,1.0
0.9059567129772024,1.0
0.8346151556477489,1.0
0.9279078567247654,1.0
0.9902391514256588,1.0
0.9042935686254695,1.0
0.8762484786247499,1.0
0.9223302760459454,1.0
0.9776394940843622,1.0
0.8334336229758417,1.0
0.9852758172949126,1.0
0.8979993138545764,1.0
0.8543080830099884,1.0
0.9617774598849282,1.0
0.8038483526646641,1.0
0.8727621153427714,0.0
0.8920015807085618,1.0
0.7368952314632327,1.0
0.9238697674832604,0.0
0.9068817165886813,1.0
0.9079896756963118,1.0
0.9829578800193285,1.0
0.9895927969866165,1.0
0.7472892547874201,1.0
0.37209423152287247,1.0
0.9471670433313281,1.0
0.9812144148615579,1.0
0.8697375133696028,1.0
0.6859937136239818,1.0
0.9627240354035159,1.0
0.9767326459759827,1.0
0.8360006563375164,1.0
0.8176547826906944,1.0
0.7835057378288564,1.0
0.9642571874972539,1.0
0.8887457940545153,1.0
0.9920837486694246,1.0
0.8224505029933286,1.0
0.8428976520188881,1.0
0.7459174526633531,1.0
0.9400280718877909,1.0
0.9335538920834046,1.0
0.9555912226767718,1.0
0.9247315371905505,1.0
0.9912259103279557,1.0
0.857598768493471,1.0
0.8768931620231032,1.0
0.8247448358301391,0.0
0.9668809589692895,1.0
0.8555447952923957,1.0
0.9545007961449307,1.0
0.910766183602763,0.0
0.910959956049991,1.0
0.8834378366204977,1.0
0.8279043670112072,1.0
0.8355898122400105,1.0
0.9948264140197198,1.0
0.9673114363412845,1.0
0.9371168647618496,1.0
0.4818873813081854,1.0
0.9573426164932571,1.0
0.9620706126141312,1.0
0.82593711724195,0.0
0.8302776027329526,1.0
0.9551834435497304,1.0
0.7733875139681161,1.0
0.7882155924479441,0.0
0.9840762902741346,1.0
0.3288847604603516,1.0
0.7791609232267447,1.0
0.8838628712588076,1.0
0.8944804802645692,1.0
0.6499483662463293,0.0
0.9641872641110613,1.0
0.942082466267512,1.0
0.7982993318591781,0.0
0.8934061969172135,1.0
0.9535117243127906,1.0
0.8538756159481644,1.0
0.8679618382498129,1.0
0.9738611388967966,1.0
0.9734629381794628,1.0
0.94821183666656,1.0
0.8176547826906944,1.0
0.5970282366777484,1.0
0.9102172342969115,1.0
0.951834632479364,1.0
0.9821375427292842,1.0
0.9506154546469291,1.0
0.8334336229758417,1.0
0.5942530546901262,0.0
0.9511150335467111,1.0
0.9037287693401826,1.0
0.8852768727838991,1.0
0.9120174011520182,1.0
0.9925722220447442,1.0
0.932392918552172,1.0
0.9278745014475165,1.0
0.9651348312332035,1.0
0.88206020383162,1.0
0.9678242525941613,1.0
